frame,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y
208,1522.2611083984375,534.7842407226562,1436.4443359375,531.6787719726562,1455.21923828125,527.3141479492188,1429.747314453125,527.6387939453125
209,1517.0145263671875,522.1356201171875,1436.8973388671875,526.478759765625,1451.8939208984375,520.8267211914062,1424.8775634765625,516.8900756835938
210,1512.1387939453125,518.40185546875,1422.75732421875,525.6324462890625,1453.0,515.0421752929688,1414.57666015625,510.0435791015625
211,1506.433349609375,511.19708251953125,1412.8675537109375,530.0864868164062,1439.2474365234375,512.5101928710938,1406.381591796875,530.951171875
212,1495.13427734375,511.3184509277344,1405.9464111328125,518.9828491210938,1433.4033203125,506.858642578125,1392.0869140625,514.7171630859375
213,1489.116455078125,505.8038024902344,1397.8626708984375,513.1234741210938,1431.7667236328125,501.9337463378906,1384.0338134765625,511.05029296875
214,1483.603759765625,504.4981384277344,1391.2725830078125,508.30712890625,1428.97607421875,498.7734375,1376.2115478515625,503.0980529785156
215,1477.404052734375,500.6053161621094,1371.0032958984375,514.111572265625,1427.23291015625,493.0084533691406,1373.281494140625,498.7294006347656
216,1472.28076171875,503.1110534667969,1365.92724609375,507.2403564453125,1417.1925048828125,487.1645812988281,1367.858642578125,489.16259765625
217,1464.287841796875,501.8360595703125,1366.1451416015625,504.3609313964844,1405.013427734375,479.326171875,1361.369873046875,486.4986877441406
218,1456.121337890625,500.7014465332031,1356.661376953125,502.9764404296875,1397.8492431640625,477.8471374511719,1359.959716796875,479.6913757324219
219,1452.3951416015625,498.25909423828125,1344.9013671875,504.7283020019531,1383.0306396484375,476.04486083984375,1350.5057373046875,484.162841796875
220,1437.1431884765625,490.15869140625,1331.887939453125,500.26300048828125,1384.987548828125,476.3186950683594,1343.0723876953125,482.2674255371094
221,1429.4124755859375,485.81390380859375,1327.48828125,497.5510559082031,1379.6129150390625,472.22735595703125,1337.628662109375,478.3239440917969
222,1422.0931396484375,487.95263671875,1313.6409912109375,499.6562805175781,1376.2489013671875,470.895263671875,1335.210205078125,467.13995361328125
223,1410.77783203125,491.115234375,1317.8602294921875,493.91412353515625,1358.2637939453125,465.9126281738281,1326.4599609375,469.6190490722656
224,1404.6800537109375,497.597900390625,1311.195556640625,497.5299072265625,1356.0654296875,469.5478820800781,1321.982177734375,470.408203125
225,1395.92431640625,497.7166748046875,1307.2083740234375,506.83282470703125,1336.15185546875,477.1920166015625,1315.0142822265625,474.8778076171875
226,1386.39697265625,500.0116882324219,1299.7352294921875,510.06805419921875,1332.2972412109375,478.4889221191406,1309.4150390625,469.6077575683594
227,1381.2857666015625,505.04095458984375,1294.45751953125,502.72735595703125,1328.5733642578125,484.877197265625,1297.3824462890625,476.1441650390625
228,1375.7984619140625,499.72467041015625,1282.0733642578125,517.8220825195312,1327.88671875,480.70477294921875,1288.380615234375,472.0071105957031
229,1369.180419921875,500.7404479980469,1278.1644287109375,523.029296875,1321.2847900390625,480.68035888671875,1279.2352294921875,471.13238525390625
230,1345.87255859375,508.8485412597656,1282.91455078125,527.908935546875,1290.6785888671875,480.6114807128906,1273.2498779296875,483.35687255859375
231,1338.921142578125,511.5267639160156,1279.328857421875,528.0421752929688,1287.7769775390625,483.6800537109375,1269.68115234375,490.58984375
232,1329.3382568359375,511.07843017578125,1276.06982421875,528.7742919921875,1278.1138916015625,482.57061767578125,1264.7613525390625,498.3175964355469
233,1323.7301025390625,521.2686157226562,1263.26171875,522.66015625,1266.42333984375,486.1805419921875,1245.5489501953125,490.7075500488281
234,1314.0609130859375,520.6334838867188,1238.375,525.845947265625,1263.20068359375,493.65521240234375,1226.5240478515625,491.9637756347656
235,1299.173583984375,520.2791748046875,1239.069091796875,528.586181640625,1243.6787109375,496.14862060546875,1214.2977294921875,500.1692810058594
236,1276.136474609375,518.5056762695312,1230.4346923828125,532.9764404296875,1228.347412109375,484.42987060546875,1210.3818359375,500.9096374511719
237,1275.9034423828125,525.135009765625,1222.6156005859375,535.2012939453125,1229.94287109375,486.5314636230469,1212.16455078125,500.83843994140625
238,1265.0286865234375,528.901611328125,1212.04443359375,533.8119506835938,1218.802978515625,484.0767822265625,1208.1123046875,485.6272888183594
239,1231.5369873046875,522.055419921875,1201.9287109375,531.49609375,1194.8961181640625,477.8182067871094,1189.9658203125,486.54559326171875
240,1228.12060546875,520.5952758789062,1202.6195068359375,529.892578125,1183.86328125,481.9047546386719,1180.6651611328125,491.466552734375
241,1224.0615234375,517.2809448242188,1191.3292236328125,533.0438232421875,1177.0859375,480.205078125,1171.856201171875,495.2388916015625
242,1220.2685546875,520.3958740234375,1181.3900146484375,524.5648193359375,1176.9598388671875,485.5247497558594,1164.589599609375,492.6801452636719
243,1209.776123046875,520.8135986328125,1154.7747802734375,521.5001220703125,1166.9853515625,485.867431640625,1139.4989013671875,489.5712890625
244,1190.1497802734375,520.6624145507812,1145.08642578125,524.4382934570312,1146.1102294921875,485.167236328125,1123.9498291015625,494.2352600097656
245,1177.5924072265625,520.068115234375,1138.259033203125,530.9784545898438,1136.629638671875,483.7641906738281,1117.1607666015625,498.432861328125
246,1182.16357421875,509.64398193359375,1128.0635986328125,531.5506591796875,1136.4539794921875,483.46502685546875,1113.52392578125,500.5030517578125
247,1179.4638671875,517.70654296875,1118.6319580078125,531.2402954101562,1131.83251953125,481.78326416015625,1106.57958984375,491.7049255371094
248,1168.1324462890625,515.3056640625,1117.0224609375,517.2000732421875,1119.8521728515625,482.5309143066406,1096.1461181640625,486.3138427734375
249,1144.5516357421875,510.5489807128906,1100.020751953125,509.7862243652344,1112.32568359375,479.6241149902344,1088.935546875,478.17864990234375
250,1142.764892578125,508.6805419921875,1089.3682861328125,511.1241149902344,1102.9959716796875,477.8558349609375,1083.140625,480.2074890136719
251,1130.9246826171875,514.3662109375,1079.050048828125,518.39892578125,1085.99365234375,470.84100341796875,1066.6806640625,484.7713623046875
252,1127.4830322265625,504.55828857421875,1083.258544921875,508.3741149902344,1077.6671142578125,475.31689453125,1066.01611328125,482.7508239746094
253,1127.36328125,512.666015625,1069.9625244140625,509.94378662109375,1089.081298828125,477.6977233886719,1048.520263671875,482.0098571777344
254,1109.69775390625,502.2117004394531,1054.7459716796875,493.5688781738281,1085.5206298828125,474.01446533203125,1040.9813232421875,466.8028869628906
255,1106.286865234375,500.7133483886719,1021.9393310546875,490.98095703125,1063.9481201171875,465.64251708984375,1029.017578125,454.9720764160156
256,1092.9752197265625,497.5927734375,1017.107666015625,493.1944274902344,1051.7796630859375,462.75140380859375,1018.6296997070312,455.5827941894531
257,1088.57470703125,501.7321472167969,1031.3326416015625,495.02105712890625,1063.9742431640625,460.8739013671875,1009.2105102539062,462.17059326171875
258,1083.4412841796875,489.6847229003906,981.1680908203125,496.2679138183594,1042.6849365234375,452.0408935546875,990.216064453125,462.361083984375
259,1068.919677734375,489.491943359375,970.2655029296875,492.7532043457031,1031.87548828125,449.7425842285156,988.0579833984375,446.1085510253906
260,1072.6490478515625,489.91424560546875,965.9917602539062,490.9627990722656,1027.0455322265625,459.6632995605469,982.4881591796875,445.6658020019531
261,1053.4083251953125,493.17901611328125,956.3939208984375,489.48468017578125,1010.14306640625,455.7023620605469,974.7593994140625,447.7083740234375
262,1037.2298583984375,496.9790954589844,939.23291015625,487.50421142578125,1001.8286743164062,459.16204833984375,961.7250366210938,455.9717102050781
263,1030.2802734375,498.7862548828125,922.0789184570312,485.1309814453125,998.9857788085938,459.7654724121094,953.7073974609375,451.7690124511719
264,1008.6911010742188,499.4900207519531,910.514892578125,489.9962158203125,989.4588012695312,454.9442443847656,946.76171875,452.4261474609375
265,998.5133666992188,499.5487365722656,907.4324340820312,493.0121154785156,977.2041015625,453.2345886230469,939.4517822265625,455.0539855957031
266,997.7395629882812,502.8212890625,930.0386352539062,489.0697021484375,977.060302734375,454.8813171386719,919.3262939453125,453.1375427246094
267,988.5902709960938,507.9569396972656,922.9639892578125,487.98358154296875,961.2246704101562,460.1136474609375,911.412109375,448.2313232421875
268,982.7789306640625,512.6946411132812,897.7017211914062,493.0478515625,953.4871826171875,457.74755859375,902.122802734375,453.10400390625
269,967.7357177734375,501.9470520019531,885.4779052734375,484.11566162109375,941.7694702148438,456.2866516113281,902.1434326171875,449.65643310546875
270,948.383056640625,497.7628173828125,880.0215454101562,488.5904235839844,912.4530639648438,447.387451171875,890.6738891601562,454.66131591796875
271,953.7559204101562,503.49053955078125,866.8169555664062,491.3404541015625,914.1337890625,452.2598876953125,882.1588134765625,457.2898864746094
272,931.2279052734375,497.51031494140625,854.6654663085938,486.5823059082031,885.8917236328125,440.9092712402344,866.21044921875,451.2788391113281
273,924.9727172851562,493.0359191894531,847.2257080078125,482.8270568847656,883.0692138671875,435.5026550292969,855.2276000976562,445.822265625
274,912.3233642578125,490.37506103515625,839.9473266601562,478.12860107421875,872.50634765625,437.5929870605469,851.2571411132812,442.3694763183594
275,871.9273681640625,495.6837463378906,820.1019287109375,473.8317565917969,857.6407470703125,434.4017028808594,829.0203247070312,446.09381103515625
276,862.9194946289062,476.6484375,806.0067138671875,463.9919128417969,845.1952514648438,421.9697570800781,813.5348510742188,436.9686584472656
277,862.0160522460938,467.877685546875,796.8909301757812,458.8462219238281,840.572021484375,411.9868469238281,801.779541015625,437.7988586425781
278,868.192626953125,447.99993896484375,782.7233276367188,453.42169189453125,851.8762817382812,399.14849853515625,786.818115234375,426.8861389160156
279,853.0867919921875,441.25408935546875,779.2185668945312,446.2630920410156,836.3795166015625,389.31683349609375,785.37841796875,415.99676513671875
280,826.1563720703125,441.6197204589844,778.4711303710938,438.5224914550781,811.4558715820312,382.8836364746094,778.043212890625,404.1784362792969
281,801.558837890625,436.92608642578125,748.0691528320312,433.9247131347656,790.7196044921875,369.9770812988281,744.1964111328125,394.6011047363281
282,786.6831665039062,440.2749328613281,731.81689453125,418.76495361328125,788.1621704101562,365.1271667480469,740.613525390625,383.9955139160156
283,793.1185913085938,441.21588134765625,719.716064453125,406.7776794433594,794.2234497070312,366.61517333984375,739.7451782226562,381.361572265625
284,827.0557250976562,436.4912109375,731.37890625,406.21759033203125,799.1121826171875,377.734619140625,745.8892822265625,360.39056396484375
285,825.26904296875,434.8193664550781,724.9296875,401.3294982910156,791.4856567382812,380.27520751953125,732.4553833007812,350.8984680175781
286,781.6881103515625,440.0849609375,691.96337890625,398.8333740234375,761.4976196289062,374.5245666503906,734.653564453125,355.9646301269531
287,761.7152099609375,425.9652099609375,682.9456787109375,397.827392578125,740.9462280273438,364.29400634765625,725.2315063476562,353.000244140625
288,758.3457641601562,415.81878662109375,679.9140625,396.6724548339844,737.7804565429688,363.6723937988281,723.7996215820312,347.19622802734375
289,777.962646484375,418.166748046875,673.0252075195312,391.3487548828125,750.6133422851562,366.5799255371094,727.3760375976562,338.0457763671875
290,769.0233764648438,417.6828308105469,671.5365600585938,382.67449951171875,755.15283203125,371.9953308105469,726.8045654296875,341.5136413574219
291,770.9722290039062,413.9751281738281,667.7872314453125,387.98358154296875,751.3038940429688,368.4526062011719,718.7819213867188,337.8340759277344
292,747.72607421875,409.3156433105469,673.3917846679688,468.0758972167969,706.6502075195312,373.8300476074219,679.5843505859375,466.0564270019531
293,718.56787109375,396.9383239746094,662.2734985351562,456.4288635253906,705.97998046875,357.1918029785156,673.651611328125,462.49127197265625
294,720.8579711914062,388.6241760253906,653.080078125,437.3260803222656,704.5215454101562,354.68402099609375,659.1080322265625,436.5500183105469
295,728.2711181640625,438.0071716308594,642.6351318359375,508.6643371582031,691.4597778320312,387.0167541503906,633.0233764648438,574.2921142578125
296,688.7298583984375,406.4721984863281,628.302978515625,421.8098449707031,666.9884643554688,363.90325927734375,644.1438598632812,393.2799987792969
297,665.541015625,401.11651611328125,615.9724731445312,397.58892822265625,646.5177612304688,354.33929443359375,639.1124267578125,349.88763427734375
298,642.0596923828125,399.7085266113281,602.8617553710938,417.14697265625,616.1262817382812,356.99578857421875,605.2682495117188,376.55419921875
299,643.8568725585938,410.6750793457031,579.6051635742188,402.58697509765625,617.7133178710938,368.3868103027344,609.3763427734375,368.56561279296875
300,627.4472045898438,425.60443115234375,570.8845825195312,408.78094482421875,588.068115234375,374.0356750488281,578.5966186523438,371.4933776855469
301,614.2307739257812,432.70330810546875,560.950927734375,426.0033874511719,565.3262329101562,396.09716796875,557.9970703125,399.49365234375
302,607.7767333984375,454.126953125,548.968994140625,447.0599060058594,562.357177734375,425.80224609375,542.8040161132812,429.8214416503906
303,602.1389770507812,483.1961975097656,544.519775390625,468.5321350097656,541.2599487304688,444.2419128417969,514.6766357421875,445.7331237792969
304,585.3411254882812,485.722412109375,558.8750610351562,375.6420593261719,515.3959350585938,472.4634094238281,580.649169921875,321.33306884765625
305,567.882568359375,508.3521423339844,537.0247192382812,361.29620361328125,493.7373352050781,501.550048828125,575.7135620117188,313.95733642578125
306,570.3698120117188,515.4957275390625,524.4088134765625,351.29217529296875,483.65972900390625,521.281005859375,547.130859375,299.2631530761719
307,559.2996826171875,529.6632080078125,507.34600830078125,357.0813903808594,492.1987609863281,551.2647094726562,531.45703125,301.0516662597656
308,559.776123046875,535.16162109375,494.0629577636719,364.0556945800781,496.9961242675781,574.4207763671875,503.0621643066406,297.5580139160156
309,553.5619506835938,548.440673828125,465.02581787109375,359.3221435546875,505.3242492675781,602.7169799804688,461.356201171875,276.761962890625
310,562.8956298828125,555.1307373046875,448.75946044921875,377.7897033691406,544.2197265625,623.7684936523438,428.0710144042969,303.0984191894531
311,565.0145874023438,544.9754028320312,430.1726379394531,381.32318115234375,575.10107421875,617.0974731445312,374.8475646972656,312.7187805175781
312,568.9514770507812,550.8572998046875,399.2767028808594,394.8804931640625,599.4776000976562,611.4791259765625,336.2493591308594,336.2851867675781
313,486.1146240234375,473.52301025390625,474.2095642089844,484.1888427734375,481.6949462890625,480.9471435546875,476.0268859863281,476.439453125
314,579.3709716796875,519.6922607421875,358.1991882324219,426.7317810058594,640.6561889648438,568.7102661132812,280.984130859375,394.52362060546875
315,337.66046142578125,476.7606201171875,586.6783447265625,507.0435791015625,244.1912841796875,439.18353271484375,641.69091796875,541.8720092773438
316,323.8675231933594,498.8232421875,567.5775756835938,491.9550476074219,226.95375061035156,478.9548645019531,638.9265747070312,506.4069519042969
317,316.2978515625,522.335693359375,567.409912109375,468.3548583984375,232.37342834472656,523.3594970703125,635.289794921875,469.6400146484375
318,318.4593505859375,540.4337768554688,547.3329467773438,452.2239990234375,226.6958465576172,562.0279541015625,611.8987426757812,430.8590087890625
319,319.8765563964844,555.4495849609375,521.338134765625,425.5093994140625,248.26116943359375,591.3124389648438,586.9093017578125,385.01422119140625
320,318.03741455078125,565.7385864257812,494.8656005859375,380.4438171386719,252.79444885253906,622.8729858398438,549.6463623046875,341.7232360839844
321,454.47308349609375,385.07220458984375,329.6239929199219,558.1355590820312,504.63604736328125,309.6105041503906,272.2731628417969,626.379638671875
322,415.4182434082031,362.9656982421875,349.9942626953125,559.6609497070312,426.2867431640625,269.0190124511719,282.61700439453125,620.7021484375
323,380.1560363769531,339.52935791015625,342.64923095703125,557.805908203125,366.9493103027344,251.96444702148438,300.0700378417969,614.9041748046875
324,336.7723083496094,361.387939453125,347.6842041015625,553.0556640625,295.0994567871094,255.8968963623047,294.03424072265625,623.7134399414062
325,288.70513916015625,355.48712158203125,340.3827209472656,552.1264038085938,220.71026611328125,284.7520751953125,324.7319641113281,596.2219848632812
326,257.50872802734375,382.7843017578125,343.9580383300781,530.5021362304688,170.3524627685547,323.83209228515625,317.0870361328125,605.2086181640625
327,234.42457580566406,398.8010559082031,312.1255187988281,476.669677734375,138.77670288085938,363.1993103027344,281.8424072265625,521.2664794921875
328,210.7269744873047,423.1212158203125,237.28024291992188,465.01190185546875,115.97117614746094,410.3273010253906,170.2876739501953,463.9314270019531
329,185.05416870117188,454.3188171386719,308.18646240234375,489.71063232421875,98.27828979492188,463.69317626953125,256.9916687011719,516.5458374023438
330,179.6934814453125,480.4114685058594,331.9474182128906,490.2678527832031,97.68800354003906,511.6831970214844,266.2503356933594,517.8748168945312
331,182.95263671875,499.6726989746094,345.02166748046875,492.6627502441406,107.03558349609375,549.7965087890625,307.28851318359375,533.2859497070312
332,184.828857421875,518.7483520507812,340.06573486328125,499.9443359375,118.97307586669922,573.6805419921875,303.73858642578125,547.2916870117188
333,185.2473602294922,529.4507446289062,342.06951904296875,512.9187622070312,142.02877807617188,592.08544921875,317.26190185546875,584.4557495117188
334,191.67393493652344,529.72705078125,357.99603271484375,514.1272583007812,168.30712890625,600.0280151367188,359.3108215332031,596.4583129882812
335,193.2523956298828,525.0271606445312,356.3961181640625,509.8756103515625,193.96751403808594,589.5843505859375,367.3680114746094,594.5376586914062
336,197.7735595703125,519.559326171875,346.62347412109375,502.8673095703125,222.55947875976562,566.9053344726562,371.90863037109375,586.5471801757812
337,193.21421813964844,523.279541015625,338.3753356933594,496.5668640136719,225.79193115234375,574.5841064453125,373.3154296875,575.0767822265625
338,188.18052673339844,523.6190185546875,333.8419189453125,494.83807373046875,222.6287841796875,576.2800903320312,373.61572265625,566.2420043945312
339,178.66746520996094,516.1936645507812,330.10137939453125,491.1918640136719,213.71461486816406,567.3636474609375,374.4648742675781,556.7924194335938
340,162.74351501464844,511.49871826171875,323.87286376953125,487.69427490234375,207.47158813476562,554.59716796875,372.1419372558594,549.9530639648438
341,149.02198791503906,497.7422180175781,313.7768249511719,484.3612976074219,195.7815399169922,532.8561401367188,364.9771728515625,541.4963989257812
342,145.243896484375,503.0904235839844,308.65484619140625,482.2787780761719,193.01856994628906,544.8406372070312,366.6758728027344,534.6620483398438
343,146.3778533935547,501.2265319824219,296.60272216796875,479.1051025390625,213.6708526611328,545.7340087890625,363.82861328125,526.7493896484375
344,136.90011596679688,518.2540893554688,291.9730224609375,475.048095703125,192.51182556152344,566.8584594726562,359.9900207519531,522.80517578125
345,127.28636932373047,513.2060546875,284.0865783691406,471.70819091796875,198.6702117919922,550.4556274414062,347.8768615722656,516.884765625
346,125.28168487548828,513.572509765625,274.727294921875,464.1123046875,193.34912109375,545.29248046875,334.27459716796875,503.13665771484375
347,105.76220703125,514.3699951171875,260.5469055175781,464.34796142578125,167.14114379882812,546.7886962890625,325.43804931640625,499.6936340332031
348,98.80691528320312,516.0287475585938,251.43582153320312,465.62457275390625,156.3086700439453,551.609130859375,316.734619140625,497.6657409667969
349,101.83955383300781,505.5367126464844,238.2029571533203,468.4222412109375,189.6610565185547,527.3322143554688,309.2346496582031,511.68267822265625
350,74.26376342773438,507.13824462890625,230.65672302246094,472.7958984375,157.70823669433594,521.530029296875,301.2739562988281,517.4476318359375
351,45.08149337768555,501.5464782714844,220.8343048095703,475.31536865234375,110.13180541992188,506.9993896484375,286.8424377441406,520.603759765625
352,34.69522476196289,511.2230529785156,202.76426696777344,478.1271057128906,94.53925323486328,530.1249389648438,272.8280334472656,523.9637451171875
353,13.468048095703125,509.68927001953125,186.70501708984375,486.87872314453125,70.04443359375,532.4540405273438,256.2138671875,532.8958740234375
354,1.666534423828125,538.8003540039062,178.11964416503906,493.7417907714844,43.6483154296875,576.687744140625,242.33303833007812,539.9181518554688
355,0.0,533.4056396484375,170.1022186279297,495.8246154785156,23.341690063476562,562.342041015625,228.7850799560547,548.7384033203125
356,23.130237579345703,529.7188110351562,164.89305114746094,503.09796142578125,111.31137084960938,561.8367919921875,217.28086853027344,552.8521728515625
357,25.461450576782227,522.6469116210938,145.1438446044922,503.48968505859375,126.38237762451172,548.548095703125,197.89361572265625,557.076171875
358,16.406827926635742,523.5145263671875,139.0266876220703,510.4622802734375,101.36991119384766,555.3094482421875,184.80372619628906,567.5369262695312
359,33.07233810424805,515.2694702148438,131.46463012695312,499.8860778808594,118.6428451538086,555.9495849609375,171.5040740966797,572.5911865234375
360,27.557647705078125,513.8860473632812,127.72344207763672,504.0380859375,104.86544799804688,554.8760375976562,162.47085571289062,577.260009765625
361,47.4273681640625,517.8726196289062,122.76718139648438,508.6009826660156,133.84642028808594,570.5986328125,154.95701599121094,585.1857299804688
362,63.805118560791016,514.85009765625,119.73049926757812,510.506103515625,137.64830017089844,572.7044067382812,145.73318481445312,586.2257080078125
363,65.60140991210938,508.48553466796875,111.14129638671875,505.7625732421875,130.9953155517578,570.9274291992188,139.53671264648438,584.3936767578125
364,54.86518478393555,509.5926818847656,119.80998229980469,504.6833801269531,84.19291687011719,583.4225463867188,132.7702178955078,582.5205078125
365,36.71116256713867,508.5896301269531,111.19548797607422,502.04425048828125,60.80986404418945,584.6588134765625,131.01344299316406,579.9614868164062
366,38.32350158691406,512.2191162109375,101.53857421875,503.0629577636719,64.59590148925781,589.7493896484375,126.56000518798828,584.5383911132812
367,56.52187728881836,511.6601257324219,99.18313598632812,504.3149719238281,85.72007751464844,589.594482421875,122.599365234375,581.5621948242188
368,48.732295989990234,507.557373046875,94.85405731201172,499.9078063964844,78.38202667236328,587.4354248046875,121.39324951171875,578.3704833984375
369,51.362953186035156,497.4201965332031,91.47357177734375,492.85174560546875,77.73552703857422,560.9500732421875,119.52298736572266,564.574951171875
370,59.729637145996094,493.404052734375,86.01690673828125,489.62744140625,100.24871063232422,574.7212524414062,116.13546752929688,569.215087890625
371,63.847389221191406,494.4580078125,86.52493286132812,493.9227294921875,94.90689086914062,555.134033203125,116.10560607910156,561.7498168945312
372,79.6004638671875,485.486328125,83.84197998046875,489.2111511230469,113.29586791992188,557.1867065429688,111.25857543945312,559.6487426757812
373,71.27672576904297,484.7720947265625,80.85960388183594,487.69793701171875,102.8572998046875,551.987548828125,110.71809387207031,558.9473266601562
374,71.98054504394531,485.3352355957031,80.17345428466797,488.2297668457031,104.5456771850586,551.8489990234375,110.13706970214844,557.5740356445312
375,81.44401550292969,486.7568054199219,79.69059753417969,490.6548156738281,113.18939971923828,555.8601684570312,105.83064270019531,556.828857421875
376,82.78706359863281,487.76861572265625,79.23920440673828,493.1001892089844,115.92650604248047,557.231689453125,104.00383758544922,557.2501220703125
377,76.0469741821289,494.25982666015625,71.90663146972656,500.3961486816406,111.018310546875,560.4013671875,102.2868881225586,562.1683959960938
378,71.86278533935547,501.4820251464844,68.34841918945312,507.1264343261719,106.51049041748047,564.2733764648438,99.43476104736328,567.2916870117188
379,68.56105041503906,496.278564453125,69.09541320800781,495.2684326171875,107.74089050292969,570.8877563476562,102.12018585205078,564.6732788085938
380,43.51087188720703,472.5893859863281,52.87001037597656,474.15191650390625,60.1712532043457,530.3560791015625,64.37287902832031,532.0955810546875
381,26.010889053344727,443.71466064453125,27.234111785888672,442.7723083496094,21.40310287475586,455.730224609375,25.81298065185547,453.7283020019531
382,34.94248580932617,490.6564636230469,41.65522766113281,494.98077392578125,53.74771499633789,571.8790893554688,62.10777282714844,573.7210693359375
383,22.100337982177734,433.92584228515625,33.660118103027344,434.52276611328125,33.263771057128906,459.6262512207031,40.66395950317383,456.74322509765625
384,27.60274887084961,481.67938232421875,26.660907745361328,478.3894958496094,46.28276062011719,555.626953125,45.52993392944336,551.923828125
